1,42.2796807,12.2983976
2,42.2796855,12.2984332
3,42.2796872,12.2984725
4,42.2796901,12.2985063
5,42.2796926,12.298539
6,42.2796934,12.2985817
7,42.2796971,12.2986155
8,42.2796996,12.2986522
9,42.2797007,12.2986881
10,42.279702,12.2987234
11,42.2797061,12.2987601
12,42.2797058,12.2987975
13,42.279709,12.2988317
14,42.2797123,12.2988705
15,42.2797136,12.2989032
16,42.279716,12.2989367
17,42.2797179,12.2989763
18,42.2797209,12.2990148
19,42.279722,12.29905
20,42.2797228,12.2983952
21,42.2797276,12.2984308
22,42.2797293,12.2984701
23,42.2797322,12.2985039
24,42.2797347,12.2985366
25,42.2797355,12.2985793
26,42.2797392,12.2986131
27,42.2797417,12.2986498
28,42.2797428,12.2986857
29,42.2797441,12.298721
30,42.2797482,12.2987577
31,42.2797479,12.2987951
32,42.2797511,12.2988293
33,42.2797544,12.2988681
34,42.2797557,12.2989008
35,42.2797581,12.2989343
36,42.27976,12.2989739
37,42.279763,12.2990124
38,42.2797641,12.2990476
